,time_code,emotion_values.grief,emotion_values.joy,emotion_values.disgust,emotion_values.outofbreath,emotion_values.pain,emotion_values.anger,emotion_values.amazement,emotion_values.cheekiness,emotion_values.sadness,emotion_values.fear
107,4.300000190734863,0.0,0.06359028816223145,0.0011422857642173767,0.0,0.0,0.057877056300640106,0.0,0.0,0.02873552031815052,0.3227672874927521
108,4.333312511444092,0.0,0.06379176676273346,0.0010661333799362183,0.0,0.0,0.05736309662461281,0.0,0.0,0.03021530993282795,0.32133880257606506
109,4.36662483215332,0.0,0.06398195028305054,0.0009950578678399324,0.0,0.0,0.056878238916397095,0.0,0.0,0.031625520437955856,0.3199787437915802
110,4.400000095367432,0.0,0.0640651136636734,0.0009287206921726465,0.0,0.0,0.05655445158481598,0.0,0.0,0.03294715657830238,0.31869059801101685
111,4.43331241607666,0.0,0.06407669931650162,0.000866806018166244,0.0,0.0,0.05634237825870514,0.0,0.0,0.03418448939919472,0.31747519969940186
112,4.466625213623047,0.0,0.06404129415750504,0.0008090189658105373,0.0,0.0,0.05620753392577171,0.0,0.0,0.03534200042486191,0.3163316547870636
113,4.499937534332275,0.0,0.06397588551044464,0.0007550843292847276,0.0,0.0,0.05612584203481674,0.0,0.0,0.03642421215772629,0.3152579069137573
114,4.5333123207092285,0.0,0.0638921856880188,0.0007047454128041863,0.0,0.0,0.05608051270246506,0.0,0.0,0.03743558004498482,0.31425124406814575
115,4.566625118255615,0.0,0.0637982189655304,0.0006577624008059502,0.0,0.0,0.05605984106659889,0.0,0.0,0.03838044032454491,0.3133085370063782
116,4.599999904632568,0.0,0.06369940936565399,0.0006139115430414677,0.0,0.0,0.056055698543787,0.0,0.0,0.03926295042037964,0.31242644786834717
117,4.633312702178955,0.0,0.06359942257404327,0.0005729841068387032,0.0,0.0,0.05606243386864662,0.0,0.0,0.04008707404136658,0.3116016089916229
118,4.666625022888184,0.0,0.06350066512823105,0.0005347851547412574,0.0,0.0,0.05607614293694496,0.0,0.0,0.04085656628012657,0.3108307123184204
119,4.699999809265137,0.0,0.06340467929840088,0.0004991328460164368,0.0,0.0,0.056094128638505936,0.0,0.0,0.04157498478889465,0.3101103901863098
120,4.733312606811523,0.0,0.06331242620944977,0.00046585730160586536,0.0,0.0,0.0561145581305027,0.0,0.0,0.04224565625190735,0.30943763256073
121,4.766624927520752,0.0,0.06328941136598587,0.0004348001384641975,0.0,0.0,0.05500561371445656,0.0,0.0,0.042944371700286865,0.3097633123397827
122,4.800000190734863,0.0,0.06331208348274231,0.00040581345092505217,0.0,0.0,0.053180992603302,0.0,0.0,0.04364743083715439,0.3107348680496216
123,4.833312511444092,0.0,0.06336416304111481,0.0003787592286244035,0.0,0.0,0.05092528462409973,0.0,0.0,0.04433927312493324,0.3121089041233063
124,4.86662483215332,0.0,0.06343439966440201,0.00035350859980098903,0.0,0.0,0.048433054238557816,0.0,0.0,0.04500994458794594,0.31371843814849854
125,4.899937629699707,0.0,0.06351510435342789,0.0003299413656350225,0.0,0.0,0.045836132019758224,0.0,0.0,0.04565337672829628,0.31544965505599976
126,4.93331241607666,0.0,0.06360102444887161,0.0003079452726524323,0.0,0.0,0.04322275519371033,0.0,0.0,0.046266138553619385,0.31722572445869446
127,4.966625213623047,0.0,0.06368864327669144,0.00028741557616740465,0.0,0.0,0.04065089672803879,0.0,0.0,0.04684660956263542,0.3189955949783325
128,5.0,0.0,0.06377561390399933,0.0002682545455172658,0.0,0.0,0.038157593458890915,0.0,0.0,0.04739437624812126,0.3207260072231293
129,5.0333123207092285,0.0,0.06386042386293411,0.00025037091108970344,0.0,0.0,0.03576548770070076,0.0,0.0,0.04790981486439705,0.32239603996276855
130,5.066625118255615,0.0,0.06394212692975998,0.0002336795296287164,0.0,0.0,0.03348733112215996,0.0,0.0,0.04839383065700531,0.3239932060241699
131,5.099999904632568,0.0,0.06402016431093216,0.0002181008894694969,0.0,0.0,0.0313291922211647,0.0,0.0,0.048847634345293045,0.32551082968711853
132,5.133312702178955,0.0,0.06411563605070114,0.00020356083405204117,0.0,0.0,0.0302848182618618,0.0,0.0,0.04922778159379959,0.3259921073913574
133,5.166625022888184,0.0,0.06422059237957001,0.0001899901108117774,0.0,0.0,0.02998899109661579,0.0,0.0,0.04955221340060234,0.3257867395877838
134,5.199999809265137,0.0,0.06432964652776718,0.00017732410924509168,0.0,0.0,0.03018813207745552,0.0,0.0,0.0498337522149086,0.32513681054115295
135,5.233312606811523,0.0,0.06443919986486435,0.00016550249711144716,0.0,0.0,0.03070666827261448,0.0,0.0,0.050081636756658554,0.32420945167541504
136,5.266624927520752,0.0,0.06454688310623169,0.00015446900215465575,0.0,0.0,0.031423505395650864,0.0,0.0,0.05030257999897003,0.3231194019317627
137,5.300000190734863,0.0,0.06465118378400803,0.0001441710628569126,0.0,0.0,0.03225556015968323,0.0,0.0,0.050501495599746704,0.32194483280181885
138,5.333312511444092,0.0,0.06475120037794113,0.00013455965381581336,0.0,0.0,0.03314625471830368,0.0,0.0,0.05068204551935196,0.3207385540008545
139,5.36662483215332,0.0,0.06484641879796982,0.0001255890092579648,0.0,0.0,0.03405744582414627,0.0,0.0,0.05084698647260666,0.31953567266464233
140,5.400000095367432,0.0,0.06493658572435379,0.00011721641203621402,0.0,0.0,0.03496379777789116,0.0,0.0,0.05099843069911003,0.3183590769767761
141,5.43331241607666,0.0,0.06502165645360947,0.00010940198262687773,0.0,0.0,0.035848867148160934,0.0,0.0,0.0511380210518837,0.3172231912612915
142,5.466625213623047,0.0,0.06510169804096222,0.00010210852633463219,0.0,0.0,0.03670232743024826,0.0,0.0,0.05126708373427391,0.31613659858703613
143,5.499937534332275,0.0,0.0652245432138443,9.530129318591207e-05,0.0,0.0,0.0374603271484375,0.0,0.0,0.0513845793902874,0.31510400772094727
144,5.5333123207092285,0.0,0.06537289172410965,8.894786878954619e-05,0.0,0.0,0.03814079612493515,0.0,0.0,0.05149216577410698,0.31412726640701294
145,5.566625118255615,0.0,0.06553494185209274,8.301801426569e-05,0.0,0.0,0.038757000118494034,0.0,0.0,0.05159112438559532,0.31320661306381226
146,5.599999904632568,0.0,0.06570269912481308,7.748347707092762e-05,0.0,0.0,0.03931890055537224,0.0,0.0,0.05168246850371361,0.31234097480773926
147,5.633312702178955,0.0,0.06587082892656326,7.23179109627381e-05,0.0,0.0,0.03983407840132713,0.0,0.0,0.0517670102417469,0.31152862310409546
148,5.666625022888184,0.0,0.06603584438562393,6.749671592842788e-05,0.0,0.0,0.040308427065610886,0.0,0.0,0.05184542015194893,0.3107672929763794
149,5.699999809265137,0.0,0.0661955252289772,6.29969363217242e-05,0.0,0.0,0.04074661433696747,0.0,0.0,0.051918257027864456,0.31005457043647766
150,5.733312606811523,0.0,0.06634852290153503,5.879714080947451e-05,0.0,0.0,0.04115241765975952,0.0,0.0,0.05198599025607109,0.30938780307769775
151,5.766624927520752,0.0,0.06649409234523773,5.487733142217621e-05,0.0,0.0,0.04152894392609596,0.0,0.0,0.05204904079437256,0.3087644577026367
152,5.800000190734863,0.0,0.06663189828395844,5.121884532854892e-05,0.0,0.0,0.04187881201505661,0.0,0.0,0.05210776999592781,0.3081819415092468
153,5.833312511444092,0.0,0.06676188111305237,4.780425297212787e-05,0.0,0.0,0.04220426455140114,0.0,0.0,0.052162494510412216,0.30763769149780273
154,5.86662483215332,0.0,0.06688673794269562,4.461730350158177e-05,0.0,0.0,0.04255679249763489,0.0,0.0,0.052191976457834244,0.3071293532848358
155,5.899937629699707,0.0,0.06700574606657028,4.164281563134864e-05,0.0,0.0,0.04291996359825134,0.0,0.0,0.052204374223947525,0.306654691696167
156,5.93331241607666,0.0,0.06711854785680771,3.886663034791127e-05,0.0,0.0,0.04328282177448273,0.0,0.0,0.05220535770058632,0.3062114715576172
157,5.966625213623047,0.0,0.06722504645586014,3.6275519960327074e-05,0.0,0.0,0.04363821819424629,0.0,0.0,0.0521988645195961,0.30579766631126404
158,6.0,0.0,0.06732529401779175,3.385715535841882e-05,0.0,0.0,0.043981634080410004,0.0,0.0,0.05218762159347534,0.30541133880615234
159,6.0333123207092285,0.0,0.06741945445537567,3.160001142532565e-05,0.0,0.0,0.04431035369634628,0.0,0.0,0.05217349901795387,0.3050507605075836
160,6.066625118255615,0.0,0.06750775128602982,2.9493343390640803e-05,0.0,0.0,0.04462289437651634,0.0,0.0,0.05215777829289436,0.3047141134738922
161,6.099999904632568,0.0,0.06759045273065567,2.7527121346793137e-05,0.0,0.0,0.044918615370988846,0.0,0.0,0.052141327410936356,0.30439990758895874
162,6.133312702178955,0.0,0.06766784191131592,2.5691979317343794e-05,0.0,0.0,0.04519743472337723,0.0,0.0,0.05212472379207611,0.30410662293434143
163,6.166625022888184,0.0,0.06774021685123444,2.397918069618754e-05,0.0,0.0,0.04545963555574417,0.0,0.0,0.05210835859179497,0.30383285880088806
164,6.199999809265137,0.0,0.0678078681230545,2.238056913483888e-05,0.0,0.0,0.045705731958150864,0.0,0.0,0.052092473953962326,0.30357736349105835
165,6.233312606811523,0.0,0.0678987056016922,2.0888530343654566e-05,0.0,0.0,0.04589899629354477,0.0,0.0,0.052064474672079086,0.303338885307312
166,6.266624927520752,0.0,0.06800287961959839,1.9495962988003157e-05,0.0,0.0,0.046053871512413025,0.0,0.0,0.052029114216566086,0.3031163215637207
167,6.300000190734863,0.0,0.06811368465423584,1.819623139454052e-05,0.0,0.0,0.046180568635463715,0.0,0.0,0.05198965594172478,0.3029085695743561
168,6.333312511444092,0.0,0.06822660565376282,1.698314918030519e-05,0.0,0.0,0.04628632962703705,0.0,0.0,0.05194831266999245,0.30271464586257935
169,6.36662483215332,0.0,0.06833864003419876,1.5850941053940915e-05,0.0,0.0,0.04637628421187401,0.0,0.0,0.051906559616327286,0.30253368616104126
170,6.400000095367432,0.0,0.06844787299633026,1.4794210983382072e-05,0.0,0.0,0.04645412415266037,0.0,0.0,0.05186537280678749,0.3023647964000702
171,6.43331241607666,0.0,0.06855307519435883,1.3807931281917263e-05,0.0,0.0,0.046522486954927444,0.0,0.0,0.0518253855407238,0.3022071421146393
172,6.466625213623047,0.0,0.06865355372428894,1.2887402590422425e-05,0.0,0.0,0.04658329486846924,0.0,0.0,0.05178698152303696,0.30206000804901123
173,6.499937534332275,0.0,0.06874892115592957,1.2028242053929716e-05,0.0,0.0,0.04663794860243797,0.0,0.0,0.05175037682056427,0.30192267894744873
174,6.5333123207092285,0.0,0.06883905082941055,1.1226358765270561e-05,0.0,0.0,0.04668748751282692,0.0,0.0,0.051715683192014694,0.30179452896118164
175,6.566625118255615,0.0,0.0689239576458931,1.0477934665686917e-05,0.0,0.0,0.04673269763588905,0.0,0.0,0.05168292298913002,0.30167490243911743
176,6.599999904632568,0.0,0.06897636502981186,9.779405445442535e-06,0.0,0.0,0.04675352945923805,0.0,0.0,0.05168604850769043,0.30156323313713074
177,6.633312702178955,0.0,0.06900648772716522,9.127445082413033e-06,0.0,0.0,0.0467580109834671,0.0,0.0,0.051712553948163986,0.30145901441574097
178,6.666625022888184,0.0,0.06902145594358444,8.518949471181259e-06,0.0,0.0,0.0467517264187336,0.0,0.0,0.05175380781292915,0.30136173963546753
179,6.699999809265137,0.0,0.06902622431516647,7.95101914263796e-06,0.0,0.0,0.04673853516578674,0.0,0.0,0.051803864538669586,0.301270991563797
180,6.733312606811523,0.0,0.0690242201089859,7.42095107852947e-06,0.0,0.0,0.04672109708189964,0.0,0.0,0.05185868218541145,0.3011862635612488
181,6.766624927520752,0.0,0.06901784241199493,6.926220976311015e-06,0.0,0.0,0.046701230108737946,0.0,0.0,0.05191550403833389,0.3011071979999542
182,6.800000190734863,0.0,0.0690087229013443,6.464473244705005e-06,0.0,0.0,0.04668017104268074,0.0,0.0,0.05197250097990036,0.3010333776473999
183,6.833312511444092,0.0,0.06899800896644592,6.033508725522552e-06,0.0,0.0,0.04665875807404518,0.0,0.0,0.05202847346663475,0.30096450448036194
184,6.86662483215332,0.0,0.06898646056652069,5.631274689221755e-06,0.0,0.0,0.046637535095214844,0.0,0.0,0.05208265781402588,0.3009001910686493
185,6.899937629699707,0.0,0.06897460669279099,5.2558566494553816e-06,0.0,0.0,0.046616874635219574,0.0,0.0,0.052134592086076736,0.30084019899368286
186,6.93331241607666,0.0,0.06896277517080307,4.905466539639747e-06,0.0,0.0,0.04659698158502579,0.0,0.0,0.05218401551246643,0.300784170627594
187,6.966625213623047,0.0,0.06897926330566406,4.578435436997097e-06,0.0,0.0,0.046576760709285736,0.0,0.0,0.05221379175782204,0.300731897354126
