,timeCode,blendShapes.EyeBlinkLeft,blendShapes.EyeLookDownLeft,blendShapes.EyeLookInLeft,blendShapes.EyeLookOutLeft,blendShapes.EyeLookUpLeft,blendShapes.EyeSquintLeft,blendShapes.EyeWideLeft,blendShapes.EyeBlinkRight,blendShapes.EyeLookDownRight,blendShapes.EyeLookInRight,blendShapes.EyeLookOutRight,blendShapes.EyeLookUpRight,blendShapes.EyeSquintRight,blendShapes.EyeWideRight,blendShapes.JawForward,blendShapes.JawLeft,blendShapes.JawRight,blendShapes.JawOpen,blendShapes.MouthClose,blendShapes.MouthFunnel,blendShapes.MouthPucker,blendShapes.MouthLeft,blendShapes.MouthRight,blendShapes.MouthSmileLeft,blendShapes.MouthSmileRight,blendShapes.MouthFrownLeft,blendShapes.MouthFrownRight,blendShapes.MouthDimpleLeft,blendShapes.MouthDimpleRight,blendShapes.MouthStretchLeft,blendShapes.MouthStretchRight,blendShapes.MouthRollLower,blendShapes.MouthRollUpper,blendShapes.MouthShrugLower,blendShapes.MouthShrugUpper,blendShapes.MouthPressLeft,blendShapes.MouthPressRight,blendShapes.MouthLowerDownLeft,blendShapes.MouthLowerDownRight,blendShapes.MouthUpperUpLeft,blendShapes.MouthUpperUpRight,blendShapes.BrowDownLeft,blendShapes.BrowDownRight,blendShapes.BrowInnerUp,blendShapes.BrowOuterUpLeft,blendShapes.BrowOuterUpRight,blendShapes.CheekPuff,blendShapes.CheekSquintLeft,blendShapes.CheekSquintRight,blendShapes.NoseSneerLeft,blendShapes.NoseSneerRight,blendShapes.TongueOut,blendShapes.HeadRoll,blendShapes.HeadPitch,blendShapes.HeadYaw,blendShapes.TongueTipUp,blendShapes.TongueTipDown,blendShapes.TongueTipLeft,blendShapes.TongueTipRight,blendShapes.TongueRollUp,blendShapes.TongueRollDown,blendShapes.TongueRollLeft,blendShapes.TongueRollRight,blendShapes.TongueUp,blendShapes.TongueDown,blendShapes.TongueLeft,blendShapes.TongueRight,blendShapes.TongueIn,blendShapes.TongueStretch,blendShapes.TongueWide,blendShapes.TongueNarrow
10,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.14867335557937622,0.0009798210812732577,0.0,0.0,0.0,0.0,0.0,0.1481739729642868,0.0,0.0,0.017669890075922012,0.03438296541571617,0.0,0.0,0.0,0.0,0.004788158927112818,0.03691986948251724,0.0434240885078907,0.0024597772862762213,0.0,0.042392849922180176,0.04352543130517006,0.027626095339655876,0.028022268787026405,0.042149100452661514,0.0,0.0,0.12702691555023193,0.08886828273534775,0.08391082286834717,0.0,5.655002314597368e-05,0.025327904149889946,0.02648303471505642,0.0010574676562100649,0.0,0.0,0.019948245957493782,0.020411133766174316,0.0,0.0,0.00037567794788628817,0.0,3.58775032509584e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.006564587354660034,0.0,0.0,0.1376061737537384,0.0,0.0,0.0,0.6196222305297852,0.002309408038854599,0.0,0.033463869243860245,0.0,0.0,0.48994868993759155
11,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.1579294353723526,0.0009742594556882977,0.0,0.0,0.0,0.0,0.0,0.1574256718158722,0.0,0.0022942794021219015,0.014424063265323639,0.0,0.0,0.0,0.035610832273960114,0.0,0.0042452821508049965,0.04982556775212288,0.05309101194143295,0.002107050269842148,0.0,0.061682358384132385,0.06258389353752136,0.03037935495376587,0.030988115817308426,0.07128763198852539,0.0,0.020843224599957466,0.15138868987560272,0.11516840755939484,0.11017091572284698,0.0,0.0005632247193716466,0.008408505469560623,0.008281100541353226,0.000524254166521132,0.0,0.0,0.01307521853595972,0.013284046202898026,0.006473857443779707,0.0,0.0,0.0003314899804536253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007793210446834564,0.0,0.0,0.06313685327768326,0.0,0.0,0.0,0.31507349014282227,0.0012114476412534714,0.0,0.05119216814637184,0.0,0.0,0.19919924437999725
12,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.17471079528331757,0.000999131822027266,0.0,0.0,0.0,0.0,0.0,0.17420561611652374,0.0,0.005118200089782476,0.015202987007796764,0.0,0.0,0.02586110681295395,0.050141170620918274,0.0,0.004430420231074095,0.05888519808650017,0.05928530916571617,0.001437770901247859,0.0,0.046354640275239944,0.04673721268773079,0.0342971570789814,0.03483390435576439,0.053680915385484695,0.0,0.0325622633099556,0.13593563437461853,0.10573571920394897,0.09938441962003708,0.0,0.001720753381960094,0.013172835111618042,0.01354342419654131,0.00033650867408141494,0.0,0.0,0.01190581638365984,0.012094334699213505,0.008225931786000729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009792662225663662,0.0,0.0,0.026195839047431946,0.0,0.00047154887579381466,0.0,0.20000000298023224,0.0,0.0,0.054908111691474915,0.0,0.044064342975616455,0.12356096506118774
13,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.17447151243686676,0.0009886249899864197,0.0,0.0,0.0,0.0,0.0,0.17400826513767242,0.0,0.0009685552795417607,0.008742819540202618,0.0,0.0,0.06515051424503326,0.0502103790640831,0.0,0.004993515554815531,0.057512909173965454,0.057317476719617844,0.0012692447053268552,0.0,0.029303397983312607,0.029548626393079758,0.02891094796359539,0.02953026071190834,0.04649021103978157,0.0,0.051271602511405945,0.12261577695608139,0.08794193714857101,0.0809769555926323,0.0,0.0018223514780402184,0.027027225121855736,0.027600590139627457,0.0003488427901174873,0.0,0.0,0.004114485811442137,0.004337734542787075,0.009549063630402088,0.0,8.668134978506714e-05,0.0022776161786168814,0.0024406968150287867,0.0,0.0,0.0,0.0,0.0,0.0,0.007174312137067318,0.0,0.0,0.016187883913517,0.0,0.00027410322218202055,0.0014632195234298706,0.20000000298023224,0.0,0.0,0.03815598785877228,0.0,0.016847867518663406,0.06254314631223679
14,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.15784594416618347,0.0011450361926108599,0.0,0.0,0.0,0.0,0.0,0.1573522537946701,0.010995070450007915,0.0,0.005953540094196796,0.0,0.0,0.06975986063480377,0.06149916350841522,0.0,0.005669703241437674,0.06250406056642532,0.06364084780216217,0.0016281333519145846,0.0,0.01780625432729721,0.01803930103778839,0.02823873795568943,0.028872309252619743,0.05135301873087883,0.0,0.06349422037601471,0.12446709722280502,0.08224860578775406,0.07520194351673126,0.0,0.0013941609067842364,0.039082471281290054,0.03929152339696884,0.0012638564221560955,0.0011569163762032986,0.0,0.0,0.0,0.013504819944500923,0.0,0.00022940515191294253,0.0033677753526717424,0.0034391717053949833,0.0,0.0,0.0,0.0,0.0,0.0,0.0015729740262031555,0.0,0.0,0.016866452991962433,0.0,0.0,0.0,0.22093181312084198,0.000533329788595438,0.0,0.012432302348315716,0.0,0.0,0.04589870572090149
15,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.15016287565231323,0.0012216012692078948,0.0,0.0,0.0,0.0,0.0,0.14966115355491638,0.012243137694895267,0.00263228639960289,0.009389952756464481,0.0,0.0,0.055014997720718384,0.07891980558633804,0.0,0.006056755315512419,0.07488624006509781,0.07772950828075409,0.0017751010600477457,0.0,0.026486584916710854,0.026756949722766876,0.033807314932346344,0.03421957790851593,0.0551539845764637,0.0,0.07140253484249115,0.1380821019411087,0.08053764700889587,0.07353267073631287,0.0,0.0012030588695779443,0.03423013165593147,0.034958332777023315,0.000463020900497213,0.0005429444718174636,0.0,0.0,0.0,0.015457292087376118,0.0,0.000559066713321954,0.0,0.00019565624825190753,0.0,0.0,0.0,0.0,0.0,0.0,0.0025867335498332977,0.0,0.0,0.03567872941493988,0.0,0.0,0.0,0.2712246775627136,0.00047456473112106323,0.0,0.012396465055644512,0.0,0.0,0.1121157705783844
16,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.13372568786144257,0.0010801322059705853,0.0,0.0,0.0,0.0,0.0,0.1333102285861969,0.015953591093420982,0.0,0.01098931860178709,0.0,0.0,0.03461745008826256,0.046631183475255966,0.0,0.005345835816115141,0.0982348695397377,0.10050493478775024,0.0009892442030832171,0.0,0.048012398183345795,0.04789288341999054,0.032436322420835495,0.032265257090330124,0.040382690727710724,0.0,0.04994094744324684,0.15336689352989197,0.0641755685210228,0.057442110031843185,0.0,0.0021324760746210814,0.0390995591878891,0.04171797260642052,0.00019483207142911851,0.0,0.0,0.0011334712617099285,0.0013934564776718616,0.015551457181572914,0.0,0.00119290582370013,0.0,0.0006136830779723823,0.0,0.0,0.0,0.0,0.0,0.0,0.0027914196252822876,0.0,0.0,0.05695042759180069,0.0,0.0,0.0,0.34912416338920593,0.0008003953844308853,0.0,0.011648225598037243,0.0,0.0,0.19253505766391754
17,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.1324610561132431,0.0010222237324342132,0.0,0.0,0.0,0.0,0.0,0.13208694756031036,0.028525354340672493,0.0,0.01407160796225071,0.0,0.0,0.009256577119231224,0.0069980314001441,0.0,0.003810140071436763,0.13305412232875824,0.1313173770904541,0.0,0.0,0.08238493651151657,0.0814027413725853,0.033362384885549545,0.0329093299806118,0.021929534152150154,0.0,0.012887638993561268,0.16916272044181824,0.05012322589755058,0.04341067373752594,0.0,0.0038020946085453033,0.030781835317611694,0.03429904580116272,0.0005451056058518589,0.0,0.0,0.005713530816137791,0.006208448670804501,0.014699876308441162,0.0,0.001442546839825809,0.0,0.0007852657581679523,0.0,0.0,0.0,0.0,0.0,0.0,0.003163456916809082,0.0,0.0,0.07735767215490341,0.0,0.0,0.0,0.4267406165599823,0.001401074230670929,0.0,0.016527457162737846,0.0,0.0,0.2698461711406708
18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.12063127756118774,0.000711737375240773,0.0,0.0,0.0,0.0,0.0,0.12036649882793427,0.025590335950255394,0.0,0.01595124416053295,0.0,0.0,0.0,0.0,0.0,0.0018795812502503395,0.15136802196502686,0.14596623182296753,0.0,0.0014875339111313224,0.13136979937553406,0.12960267066955566,0.04820261523127556,0.04772517830133438,0.011222060769796371,0.0,0.0,0.16701534390449524,0.01160490419715643,0.004286278039216995,0.019614877179265022,0.02432953380048275,0.017252396792173386,0.02075967937707901,0.0010858663590624928,0.0,0.0,0.00943993404507637,0.01027369499206543,0.0026380119379609823,0.0,0.0012274517212063074,0.0,0.0005078421090729535,0.0,0.0,0.0,0.0,0.0,0.01642872393131256,0.0012012512888759375,0.0,0.0,0.10479249060153961,0.0,0.0,0.0,0.6011080741882324,0.0019940868951380253,0.0,0.0038542114198207855,0.0,0.0,0.4331270754337311
19,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.12148375809192657,0.00043827612535096705,0.0,0.0,0.0,0.0,0.0,0.12129596620798111,0.004047346767038107,0.0,0.014645732939243317,0.009437334723770618,0.0,0.0,0.0,0.000869853887706995,0.0006454880349338055,0.20284317433834076,0.19051097333431244,0.0,0.004367808811366558,0.13040286302566528,0.12703770399093628,0.07563260942697525,0.07452382147312164,0.009677994064986706,0.004923551343381405,0.0,0.1698535978794098,0.008397574536502361,0.0,0.007354182191193104,0.013583499006927013,0.009550804272294044,0.014439080841839314,0.0016188477165997028,0.0,0.0,0.012542578391730785,0.01377962063997984,0.0,0.0,0.0012001374270766973,0.0,0.001026948681101203,0.0,0.0,0.0,0.0,0.0,0.03959819674491882,0.0011259871535003185,0.0,0.0,0.11754138022661209,0.0,0.0,0.0,0.7216266393661499,0.0027764025144279003,0.0,0.013404428958892822,0.0,0.0,0.5565289855003357
20,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.131039097905159,0.00029509561136364937,0.0,0.0,0.0,0.0,0.0,0.13086630403995514,0.0,0.0,0.012305870652198792,0.02734026499092579,0.0,0.0,0.0,0.0009650566498748958,0.0,0.24348296225070953,0.22613297402858734,0.0,0.005888608284294605,0.13472722470760345,0.13023167848587036,0.08772347867488861,0.08665740489959717,0.048439864069223404,0.013975110836327076,0.0,0.16812776029109955,0.009728972800076008,0.0,0.0,0.006337771657854319,0.0,0.004601257853209972,0.001721802749671042,0.0,0.0,0.010259395465254784,0.011727023869752884,0.0,0.0,0.000992565299384296,0.0,0.0007961836527101696,0.0,0.0,0.0,0.0,0.0,0.0,0.004863366484642029,0.0,0.0,0.14135602116584778,0.0,0.0,0.0,0.6938143372535706,0.004332654178142548,0.0,0.05134158208966255,0.0,0.0,0.517703115940094
21,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1499110758304596,0.00010820254101417959,0.0,0.0,0.0,0.0,0.0,0.14974068105220795,0.0,0.0,0.00977780669927597,0.07015487551689148,0.0,0.0,0.0,0.0021100714802742004,0.0,0.2770194113254547,0.253251314163208,0.0,0.007844367995858192,0.1289035677909851,0.12306788563728333,0.1078038215637207,0.10651492327451706,0.05680045485496521,0.020260022953152657,0.0,0.16498039662837982,0.010830987244844437,0.0,0.0,0.007716438267379999,0.0,0.00504374410957098,0.0017407924169674516,0.0,0.0,0.009556805714964867,0.011193514801561832,0.0,0.0,0.0008612770470790565,0.0,0.0008328584372065961,0.0,0.0,0.0,0.0,0.0,0.0,0.006989285349845886,0.0,0.0,0.12613250315189362,0.0,0.0,0.0,0.631862223148346,0.005053471773862839,0.0,0.0827975943684578,0.0,0.0,0.45725539326667786
22,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.17934128642082214,0.0003569959953892976,0.0,0.0,0.0,0.0,0.0,0.17907704412937164,0.0,0.0,0.011889859102666378,0.1412632316350937,0.0,0.0,0.0,0.0015529274241998792,0.0,0.27733778953552246,0.2522791028022766,0.0,0.008461147546768188,0.1141035184264183,0.10796656459569931,0.1178782507777214,0.11606179922819138,0.04236059635877609,0.02199130319058895,0.0,0.173636332154274,0.009539221413433552,0.0,0.0,0.008973597548902035,0.0,0.006199544761329889,0.0014540753327310085,0.0,0.0,0.012581558898091316,0.014130493625998497,0.0,0.0,0.0014768056571483612,0.0,0.0014969082549214363,0.0,0.0,0.0,0.0,0.0,0.0,0.007524371147155762,0.0,0.0,0.09837780147790909,0.0,0.0,0.0,0.5234887003898621,0.004779931157827377,0.0,0.09170641750097275,0.0,0.0,0.3502121567726135
23,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.20245687663555145,0.0004935520119033754,0.0,0.0,0.0,0.0,0.0,0.20209559798240662,0.017947079613804817,0.0,0.013818882405757904,0.19525590538978577,0.0,0.0,0.0,0.0016209252644330263,0.0,0.2651386260986328,0.23880210518836975,0.0,0.008601130917668343,0.10717840492725372,0.10099022835493088,0.11535357683897018,0.11328531801700592,0.033906240016222,0.024442417547106743,0.0,0.19070911407470703,0.009620724245905876,0.0,0.0,0.009802802465856075,0.0,0.006747809704393148,0.0013397230068221688,0.0,0.0,0.016243524849414825,0.017675530165433884,0.0,0.0,0.0016015011351555586,0.0,0.0018373004859313369,0.0,0.0,0.0,0.0,0.0,0.0029418915510177612,0.0031694089993834496,0.0,0.0,0.09853999316692352,0.0,0.0,0.0,0.5681220889091492,0.004078517202287912,0.0,0.04962875694036484,0.0,0.0,0.3702929615974426
24,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2827615439891815,0.00018176023149862885,0.0,0.0,0.0,0.0,0.0,0.2823796570301056,0.00029715755954384804,0.0,0.013443738222122192,0.20814362168312073,0.0,0.0,0.0,0.0031728059984743595,0.0,0.3674745559692383,0.33363088965415955,0.0,0.011078879237174988,0.1012488454580307,0.09415755420923233,0.11388502269983292,0.11136239767074585,0.03680220618844032,0.04529750347137451,0.0,0.21826910972595215,0.010002480819821358,0.0,0.0,0.009838078171014786,0.020631497725844383,0.026491135358810425,0.02644955739378929,0.02216440439224243,0.0,0.0,0.0018072114326059818,0.0,0.0,0.0007631315384060144,0.012288779020309448,0.014988906681537628,0.0,0.0,0.0,0.0,0.0,0.016753703355789185,0.0017282410990446806,0.0,0.0,0.09934422373771667,0.0,0.0,0.0,0.5948706865310669,0.0031591858714818954,0.0,0.026437055319547653,0.0,0.0,0.413112998008728
