,time_code,emotion_values.disgust,emotion_values.joy,emotion_values.grief,emotion_values.outofbreath,emotion_values.pain,emotion_values.amazement,emotion_values.anger,emotion_values.cheekiness,emotion_values.sadness,emotion_values.fear
64,2.8666250705718994,0.0,0.14966002106666565,0.0,0.0,0.0,0.0,0.1712750345468521,0.0,0.0,0.27490174770355225
65,2.899937391281128,0.0,0.14693757891654968,0.0,0.0,0.0,0.0,0.17250069975852966,0.0,0.0,0.2766169011592865
66,2.93331241607666,0.0,0.14222374558448792,0.0,0.0,0.0,0.0,0.1758449375629425,0.0,0.0,0.27820611000061035
67,2.9666249752044678,0.0,0.1363031268119812,0.0,0.0,0.0,0.0,0.1805064082145691,0.0,0.0,0.27968132495880127
68,3.0,0.0,0.12971247732639313,0.0,0.0,0.0,0.0,0.18593525886535645,0.0,0.0,0.28105250000953674
69,3.0333125591278076,0.0,0.12281591445207596,0.0,0.0,0.0,0.0,0.19175688922405243,0.0,0.0,0.2823283076286316
70,3.0666251182556152,0.0,0.11585740000009537,0.0,0.0,0.0,0.0,0.19771870970726013,0.0,0.0,0.2835162878036499
71,3.0999999046325684,0.0,0.10899758338928223,0.0,0.0,0.0,0.0,0.20365284383296967,0.0,0.0,0.2846231162548065
72,3.133312463760376,0.0,0.10233944654464722,0.0,0.0,0.0,0.0,0.20945024490356445,0.0,0.0,0.28565481305122375
73,3.1666250228881836,0.0,0.09594624489545822,0.0,0.0,0.0,0.0,0.2150423675775528,0.0,0.0,0.2866167724132538
74,3.200000047683716,0.0,0.08985397964715958,0.0,0.0,0.0,0.0,0.2203885018825531,0.0,0.0,0.28751394152641296
75,3.2333126068115234,0.0,0.08408018201589584,0.0,0.0,0.0,0.0,0.2254670411348343,0.0,0.0,0.28835079073905945
76,3.266624927520752,0.0,0.07862993329763412,0.0,0.0,0.0,0.0,0.23026913404464722,0.0,0.0,0.2891315519809723
77,3.299999952316284,0.0,0.07351232320070267,0.0,0.0,0.0,0.0,0.23478147387504578,0.0,0.0,0.28986015915870667
78,3.333312511444092,0.0,0.06871438771486282,0.0,0.0,0.0,0.0,0.23901420831680298,0.0,0.0,0.29054006934165955
79,3.3666250705718994,0.0,0.06422126293182373,0.0,0.0,0.0,0.0,0.24297966063022614,0.0,0.0,0.29117462038993835
80,3.4000000953674316,0.0,0.060017142444849014,0.0,0.0,0.0,0.0,0.24669113755226135,0.0,0.0,0.29176679253578186
81,3.43331241607666,0.0,0.05608592554926872,0.0,0.0,0.0,0.0,0.2501624822616577,0.0,0.0,0.29231947660446167
82,3.4666249752044678,0.0,0.052411630749702454,0.0,0.0,0.0,0.0,0.2534075081348419,0.0,0.0,0.2928353250026703
83,3.4999375343322754,0.0,0.04897867143154144,0.0,0.0,0.0,0.0,0.25643977522850037,0.0,0.0,0.29331672191619873
84,3.5333125591278076,0.0,0.045772045850753784,0.0,0.0,0.0,0.0,0.25927239656448364,0.0,0.0,0.293766051530838
85,3.5666251182556152,0.0,0.04277742654085159,0.0,0.0,0.0,0.0,0.2619178891181946,0.0,0.0,0.2941854000091553
86,3.5999999046325684,0.0,0.039981208741664886,0.0,0.0,0.0,0.0,0.2643882632255554,0.0,0.0,0.2945767641067505
87,3.633312463760376,0.0,0.03737054020166397,0.0,0.0,0.0,0.0,0.2666948139667511,0.0,0.0,0.29494205117225647
88,3.6666250228881836,0.0,0.034919463098049164,0.0,0.0,0.0,0.0,0.268863320350647,0.0,0.0,0.29528260231018066
89,3.700000047683716,0.0,0.032621681690216064,0.0,0.0,0.0,0.0,0.2708982825279236,0.0,0.0,0.2956002354621887
90,3.7333126068115234,0.0,0.030470000579953194,0.0,0.0,0.0,0.0,0.2728053033351898,0.0,0.0,0.2958964705467224
91,3.766624927520752,0.0,0.028456810861825943,0.0,0.0,0.0,0.0,0.2745905816555023,0.0,0.0,0.2961728572845459
92,3.799999952316284,0.0,0.026574362069368362,0.0,0.0,0.0,0.0,0.276260644197464,0.0,0.0,0.2964307367801666
93,3.833312511444092,0.0,0.02481498382985592,0.0,0.0,0.0,0.0,0.27782201766967773,0.0,0.0,0.2966713309288025
94,3.8666250705718994,0.0,0.02317119389772415,0.0,0.0,0.0,0.0,0.2792811393737793,0.0,0.0,0.296895831823349
95,3.899937391281128,0.0,0.02163580060005188,0.0,0.0,0.0,0.0,0.2806442677974701,0.0,0.0,0.2971053421497345
96,3.93331241607666,0.0,0.02020193450152874,0.0,0.0,0.0,0.0,0.2819174528121948,0.0,0.0,0.29730087518692017
97,3.9666249752044678,0.0,0.018863076344132423,0.0,0.0,0.0,0.0,0.28310638666152954,0.0,0.0,0.2974833548069
98,4.0,0.0,0.017613066360354424,0.0,0.0,0.0,0.0,0.2842164933681488,0.0,0.0,0.2976536750793457
99,4.0333123207092285,0.0,0.01644517295062542,0.0,0.0,0.0,0.0,0.28525373339653015,0.0,0.0,0.29781273007392883
100,4.066625118255615,0.0,0.015354284085333347,0.0,0.0,0.0,0.0,0.2862226068973541,0.0,0.0,0.2979612648487091
101,4.099999904632568,0.0,0.01433552335947752,0.0,0.0,0.0,0.0,0.28712740540504456,0.0,0.0,0.29809993505477905
102,4.133312702178955,0.0,0.013384263962507248,0.0,0.0,0.0,0.0,0.2879723012447357,0.0,0.0,0.2982293963432312
103,4.166625022888184,0.0,0.012496128678321838,0.0,0.0,0.0,0.0,0.2887611389160156,0.0,0.0,0.2983502447605133
104,4.199999809265137,0.0,0.011666996404528618,0.0,0.0,0.0,0.0,0.28949758410453796,0.0,0.0,0.29846304655075073
105,4.233312606811523,0.0,0.010892996564507484,0.0,0.0,0.0,0.0,0.2901850640773773,0.0,0.0,0.29856833815574646
106,4.266624927520752,0.0,0.010170497000217438,0.0,0.0,0.0,0.0,0.29082679748535156,0.0,0.0,0.2986666262149811
107,4.300000190734863,0.0,0.009496091865003109,0.0,0.0,0.0,0.0,0.29142579436302185,0.0,0.0,0.2987583577632904
108,4.333312511444092,0.0,0.008866598829627037,0.0,0.0,0.0,0.0,0.2919849157333374,0.0,0.0,0.29884397983551025
109,4.36662483215332,0.0,0.008279037661850452,0.0,0.0,0.0,0.0,0.29250678420066833,0.0,0.0,0.29892390966415405
110,4.400000095367432,0.0,0.0077313706278800964,0.0,0.0,0.0,0.0,0.29299139976501465,0.0,0.0,0.2989996075630188
111,4.43331241607666,0.0,0.007220721337944269,0.0,0.0,0.0,0.0,0.2934419810771942,0.0,0.0,0.2990710437297821
112,4.466625213623047,0.0,0.00674446951597929,0.0,0.0,0.0,0.0,0.2938612997531891,0.0,0.0,0.29913824796676636
113,4.499937534332275,0.0,0.006300216540694237,0.0,0.0,0.0,0.0,0.29425182938575745,0.0,0.0,0.2992013394832611
114,4.5333123207092285,0.0,0.005885753780603409,0.0,0.0,0.0,0.0,0.2946157157421112,0.0,0.0,0.2992604970932007
115,4.566625118255615,0.0,0.005499042570590973,0.0,0.0,0.0,0.0,0.29495495557785034,0.0,0.0,0.2993158996105194
116,4.599999904632568,0.0,0.005138198379427195,0.0,0.0,0.0,0.0,0.29527124762535095,0.0,0.0,0.299367755651474
117,4.633312702178955,0.0,0.004801469389349222,0.0,0.0,0.0,0.0,0.29556629061698914,0.0,0.0,0.2994162142276764
118,4.666625022888184,0.0,0.004487230908125639,0.0,0.0,0.0,0.0,0.2958414852619171,0.0,0.0,0.2994615435600281
119,4.699999809265137,0.0,0.004193971399217844,0.0,0.0,0.0,0.0,0.2960982620716095,0.0,0.0,0.2995038628578186
120,4.733312606811523,0.0,0.003920282702893019,0.0,0.0,0.0,0.0,0.2963378429412842,0.0,0.0,0.2995434105396271
121,4.766624927520752,0.0,0.0036654251161962748,0.0,0.0,0.0,0.0,0.29656124114990234,0.0,0.0,0.2995799481868744
122,4.800000190734863,0.0,0.00342796859331429,0.0,0.0,0.0,0.0,0.2967696189880371,0.0,0.0,0.2996137738227844
123,4.833312511444092,0.0,0.003206629306077957,0.0,0.0,0.0,0.0,0.29696398973464966,0.0,0.0,0.29964518547058105
124,4.86662483215332,0.0,0.003000247059389949,0.0,0.0,0.0,0.0,0.2971453070640564,0.0,0.0,0.2996743619441986
125,4.899937629699707,0.0,0.002807763870805502,0.0,0.0,0.0,0.0,0.29731452465057373,0.0,0.0,0.2997015118598938
126,4.93331241607666,0.0,0.00262821139767766,0.0,0.0,0.0,0.0,0.29747241735458374,0.0,0.0,0.29972678422927856
127,4.966625213623047,0.0,0.0024606981314718723,0.0,0.0,0.0,0.0,0.2976197600364685,0.0,0.0,0.29975032806396484
128,5.0,0.0,0.0023044005502015352,0.0,0.0,0.0,0.0,0.29775723814964294,0.0,0.0,0.2997722625732422
129,5.0333123207092285,0.0,0.0021585565991699696,0.0,0.0,0.0,0.0,0.29788556694984436,0.0,0.0,0.29979273676872253
130,5.066625118255615,0.0,0.0020224591717123985,0.0,0.0,0.0,0.0,0.2980053126811981,0.0,0.0,0.29981181025505066
131,5.099999904632568,0.0,0.0018954515689983964,0.0,0.0,0.0,0.0,0.29811710119247437,0.0,0.0,0.2998296320438385
132,5.133312702178955,0.0,0.0017758855829015374,0.0,0.0,0.0,0.0,0.29822245240211487,0.0,0.0,0.2998462915420532
133,5.166625022888184,0.0,0.0016635729698464274,0.0,0.0,0.0,0.0,0.2983214855194092,0.0,0.0,0.2998619079589844
134,5.199999809265137,0.0,0.001558245625346899,0.0,0.0,0.0,0.0,0.2984144389629364,0.0,0.0,0.29987651109695435
135,5.233312606811523,0.0,0.001459588180296123,0.0,0.0,0.0,0.0,0.29850152134895325,0.0,0.0,0.2998901605606079
136,5.266624927520752,0.0,0.001367261866107583,0.0,0.0,0.0,0.0,0.298583060503006,0.0,0.0,0.29990294575691223
137,5.300000190734863,0.0,0.0012809181353077292,0.0,0.0,0.0,0.0,0.2986593544483185,0.0,0.0,0.2999148666858673
138,5.333312511444092,0.0,0.0012002101866528392,0.0,0.0,0.0,0.0,0.29873067140579224,0.0,0.0,0.2999259829521179
139,5.36662483215332,0.0,0.0011247983202338219,0.0,0.0,0.0,0.0,0.2987973093986511,0.0,0.0,0.2999363839626312
140,5.400000095367432,0.0,0.0010543547105044127,0.0,0.0,0.0,0.0,0.298859566450119,0.0,0.0,0.2999460995197296
141,5.43331241607666,0.0,0.0009885660838335752,0.0,0.0,0.0,0.0,0.2989177107810974,0.0,0.0,0.2999551594257355
142,5.466625213623047,0.0,0.0009271343587897718,0.0,0.0,0.0,0.0,0.2989720404148102,0.0,0.0,0.2999636232852936
143,5.499937534332275,0.0,0.0008710967958904803,0.0,0.0,0.0,0.0,0.29902148246765137,0.0,0.0,0.2999713718891144
144,5.5333123207092285,0.0,0.0008197042043320835,0.0,0.0,0.0,0.0,0.2990667521953583,0.0,0.0,0.2999785244464874
145,5.566625118255615,0.0,0.0007723741000518203,0.0,0.0,0.0,0.0,0.2991083860397339,0.0,0.0,0.2999851107597351
146,5.599999904632568,0.0,0.0007286448962986469,0.0,0.0,0.0,0.0,0.299146831035614,0.0,0.0,0.2999911904335022
147,5.633312702178955,0.0,0.0006881426670588553,0.0,0.0,0.0,0.0,0.2991824150085449,0.0,0.0,0.29999685287475586
148,5.666625022888184,0.0,0.000650558911729604,0.0,0.0,0.0,0.0,0.2992154359817505,0.0,0.0,0.3000020980834961
149,5.699999809265137,0.0,0.0006156335584819317,0.0,0.0,0.0,0.0,0.2992461025714874,0.0,0.0,0.3000069558620453
150,5.733312606811523,0.0,0.000583143497351557,0.0,0.0,0.0,0.0,0.29927462339401245,0.0,0.0,0.3000114858150482
151,5.766624927520752,0.0,0.000552894314751029,0.0,0.0,0.0,0.0,0.2993011474609375,0.0,0.0,0.30001571774482727
152,5.800000190734863,0.0,0.0005247141234576702,0.0,0.0,0.0,0.0,0.2993258833885193,0.0,0.0,0.30001965165138245
153,5.833312511444092,0.0,0.0004984493716619909,0.0,0.0,0.0,0.0,0.299348920583725,0.0,0.0,0.30002331733703613
154,5.86662483215332,0.0,0.0004775370180141181,0.0,0.0,0.0,0.0,0.2993548810482025,0.0,0.0,0.3000333309173584
155,5.899937629699707,0.0,0.0004605399153660983,0.0,0.0,0.0,0.0,0.2993496060371399,0.0,0.0,0.3000473380088806
156,5.93331241607666,0.0,0.000446440652012825,0.0,0.0,0.0,0.0,0.2993370592594147,0.0,0.0,0.3000636100769043
157,5.966625213623047,0.0,0.00043451666715554893,0.0,0.0,0.0,0.0,0.2993200421333313,0.0,0.0,0.3000810444355011
158,6.0,0.0,0.0004242523282300681,0.0,0.0,0.0,0.0,0.2993004322052002,0.0,0.0,0.3000989258289337
159,6.0333123207092285,0.0,0.0004152775800321251,0.0,0.0,0.0,0.0,0.29927951097488403,0.0,0.0,0.30011671781539917
160,6.066625118255615,0.0,0.00040732481284067035,0.0,0.0,0.0,0.0,0.29925814270973206,0.0,0.0,0.3001340925693512
161,6.099999904632568,0.0,0.0004001988854724914,0.0,0.0,0.0,0.0,0.2992369532585144,0.0,0.0,0.30015087127685547
162,6.133312702178955,0.0,0.000393755646655336,0.0,0.0,0.0,0.0,0.29921627044677734,0.0,0.0,0.30016687512397766
163,6.166625022888184,0.0,0.00038788726669736207,0.0,0.0,0.0,0.0,0.29919636249542236,0.0,0.0,0.3001821041107178
164,6.199999809265137,0.0,0.00038251184741966426,0.0,0.0,0.0,0.0,0.2991773188114166,0.0,0.0,0.3001965284347534
165,6.233312606811523,0.0,0.0003713496553245932,0.0,0.0,0.0,0.0,0.2932417392730713,0.0,1.693273770797532e-05,0.3061046004295349
166,6.266624927520752,0.0,0.0003566300147213042,0.0,0.0,0.0,0.0,0.2835594415664673,0.0,4.458953844732605e-05,0.315745085477829
167,6.300000190734863,0.0,0.0003398805856704712,0.0,0.0,0.0,0.0,0.2716229259967804,0.0,7.869959517847747e-05,0.32763123512268066
168,6.333312511444092,0.0,0.0003221400547772646,0.0,0.0,0.0,0.0,0.2584523558616638,0.0,0.00011634358088485897,0.34074684977531433
169,6.36662483215332,0.0,0.00030410673934966326,0.0,0.0,0.0,0.0,0.24473895132541656,0.0,0.00015554350102320313,0.35440340638160706
170,6.400000095367432,0.0,0.00028624283731915057,0.0,0.0,0.0,0.0,0.23094519972801208,0.0,0.0001949760044226423,0.36814025044441223
171,6.43331241607666,0.0,0.00026884692488238215,0.0,0.0,0.0,0.0,0.21737481653690338,0.0,0.00023377177421934903,0.3816547989845276
172,6.466625213623047,0.0,0.0002521046553738415,0.0,0.0,0.0,0.0,0.20422175526618958,0.0,0.0002713756402954459,0.3947538137435913
173,6.499937534332275,0.0,0.00023612426593899727,0.0,0.0,0.0,0.0,0.19160442054271698,0.0,0.00030744873220101,0.40731939673423767
174,6.5333123207092285,0.0,0.00022096125758253038,0.0,0.0,0.0,0.0,0.1795894205570221,0.0,0.00034180027432739735,0.4192851483821869
175,6.566625118255615,0.0,0.0002066355518763885,0.0,0.0,0.0,0.0,0.1682082712650299,0.0,0.00037433995748870075,0.4306196868419647
176,6.599999904632568,0.0,0.00020277731528040022,0.0,0.0,0.0,0.0,0.1632891595363617,0.0,0.0003881124430336058,0.4355127215385437
177,6.633312702178955,0.0,0.00020583499281201512,0.0,0.0,0.0,0.0,0.16269028186798096,0.0,0.0003893482207786292,0.43609941005706787
178,6.666625022888184,0.0,0.000213349936529994,0.0,0.0,0.0,0.0,0.1649259626865387,0.0,0.0003823685983661562,0.4338609278202057
179,6.699999809265137,0.0,0.00022362663003150374,0.0,0.0,0.0,0.0,0.1689688265323639,0.0,0.0003701612295117229,0.4298213720321655
180,6.733312606811523,0.0,0.00023550217156298459,0.0,0.0,0.0,0.0,0.1741115152835846,0.0,0.0003547825326677412,0.42468592524528503
181,6.766624927520752,0.0,0.00024818474776111543,0.0,0.0,0.0,0.0,0.1798699051141739,0.0,0.00033763947430998087,0.41893723607063293
182,6.800000190734863,0.0,0.0002611409581732005,0.0,0.0,0.0,0.0,0.18591539561748505,0.0,0.0003196865727659315,0.4129028618335724
183,6.833312511444092,0.0,0.00027401678380556405,0.0,0.0,0.0,0.0,0.19202753901481628,0.0,0.00030156358843669295,0.4068024754524231
184,6.86662483215332,0.0,0.00028658262453973293,0.0,0.0,0.0,0.0,0.198061004281044,0.0,0.00028369197389110923,0.4007810056209564
185,6.899937629699707,0.0,0.0002986946201417595,0.0,0.0,0.0,0.0,0.20392239093780518,0.0,0.000266342016402632,0.3949315547943115
186,6.93331241607666,0.0,0.0003102678165305406,0.0,0.0,0.0,0.0,0.20955409109592438,0.0,0.00024967986973933876,0.38931143283843994
187,6.966625213623047,4.2415181269461755e-06,0.0003116236184723675,0.0,0.0,0.0,0.0,0.21502982079982758,0.0,0.00023380032507702708,0.38385775685310364
188,7.0,1.1169330718985293e-05,0.000306276953779161,0.0,0.0,0.0,0.0,0.22029413282871246,0.0,0.00021874970116186887,0.3786218464374542
189,7.0333123207092285,1.9713632354978472e-05,0.0002966582542285323,0.0,0.0,0.0,0.0,0.22531500458717346,0.0,0.00020454161858651787,0.3736330270767212
190,7.066625118255615,2.9143153369659558e-05,0.0002844408736564219,0.0,0.0,0.0,0.0,0.23007643222808838,0.0,0.0001911681902129203,0.36890536546707153
191,7.099999904632568,3.896243288181722e-05,0.00027077001868747175,0.0,0.0,0.0,0.0,0.2345731109380722,0.0,0.00017860750085674226,0.3644428849220276
192,7.133312702178955,4.883996007265523e-05,0.0002564229944255203,0.0,0.0,0.0,0.0,0.23880691826343536,0.0,0.0001668290642555803,0.3602428436279297
193,7.166625022888184,5.855799463461153e-05,0.0002419211668893695,0.0,0.0,0.0,0.0,0.2427842766046524,0.0,0.0001557972136652097,0.3562983572483063
194,7.199999809265137,6.797746755182743e-05,0.00022760820866096765,0.0,0.0,0.0,0.0,0.24651454389095306,0.0,0.00014547380851581693,0.3525996804237366
195,7.233312606811523,7.701349386479706e-05,0.00021370490139815956,0.0,0.0,0.0,0.0,0.25000879168510437,0.0,0.00013581968960352242,0.3491355776786804
196,7.266624927520752,8.561828144593164e-05,0.0002003473200602457,0.0,0.0,0.0,0.0,0.2532789409160614,0.0,0.00012679594510700554,0.3458940088748932
197,7.300000190734863,9.376923117088154e-05,0.00018761340470518917,0.0,0.0,0.0,0.0,0.2563372850418091,0.0,0.00011836451449198648,0.34286263585090637
198,7.333312511444092,0.00023775639419909567,0.00017554164514876902,0.0,0.0,0.0,0.0,0.2589936852455139,0.0,0.0001104886905523017,0.3400707542896271
199,7.36662483215332,0.0004676101671066135,0.00016414393030572683,0.0,0.0,0.0,0.0,0.2613343894481659,0.0,0.00010313337406842038,0.33749115467071533
200,7.400000095367432,0.0007489664130844176,0.00015341455582529306,0.0,0.0,0.0,0.0,0.26342201232910156,0.0,9.626523387851194e-05,0.335101842880249
201,7.43331241607666,0.0010583436815068126,0.00014333640865515918,0.0,0.0,0.0,0.0,0.26530253887176514,0.0,8.985275053419173e-05,0.33288460969924927
202,7.466625213623047,0.0013798406580463052,0.00013388527440838516,0.0,0.0,0.0,0.0,0.2670101225376129,0.0,8.386620174860582e-05,0.3308241665363312
203,7.499937534332275,0.0017028257716447115,0.0001250328350579366,0.0,0.0,0.0,0.0,0.26857060194015503,0.0,7.827766239643097e-05,0.3289073705673218
204,7.5333123207092285,0.0020203234162181616,0.00011674858251353726,0.0,0.0,0.0,0.0,0.2700037360191345,0.0,7.306093175429851e-05,0.3271227180957794
